enforcement_id,country_code,company_name,sector,violation_group,violation_type,enforcement_date,fine_amount_usd,enforcing_agency,summary,source_url
US_FTC_NONMERGER_1510159,US,American Guild of Organists Agrees to Eliminate Rules that Restrict Competition among Members,healthcare,competition-related offenses,"restraint of trade, deceptive practices, unfair practices",2017-05-02,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/news-events/press-releases/2017/03/american-guild-organists-agrees-eliminate-rules-restrict
US_FTC_NONMERGER_1210062,US,"FTC Charges That Shire ViroPharma Inc. Abused Government Processes Through Serial, Sham Petitioning to Delay Generics and Maintain its Monopoly over Vancocin HCl Capsules",healthcare,competition-related offenses,monopoly,2017-02-07,227000000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/news-events/press-releases/2017/02/ftc-charges-shire-viropharma-inc-abused-government-processes
US_FTC_NONMERGER_1410004,US,Endo Pharmaceuticals / Impax Labs,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2017-01-23,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/enforcement/cases-proceedings/141-0004/endo-pharmaceuticals-impax-labs
US_FTC_NONMERGER_1410004,US,Endo Pharmaceuticals / Impax Labs,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2017-01-23,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/enforcement/cases-proceedings/141-0004/endo-pharmaceuticals-impax-labs
US_FTC_NONMERGER_1410194,US,Cooperativa de Médicos Oftalmólogos de Puerto Rico,healthcare,competition-related offenses,"restraint of trade, deceptive practices, unfair practices",2017-01-19,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/enforcement/cases-proceedings/141-0194/cooperativa-de-medicos-oftalmologos-de-puerto-rico
US_FTC_NONMERGER_1310172,US,"Mallinckrodt Will Pay $100 Million to Settle FTC, State Charges It Illegally Maintained its Monopoly of Specialty Drug Used to Treat Infants",healthcare,competition-related offenses,monopoly,2017-01-18,100000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/news-events/press-releases/2017/01/mallinckrodt-will-pay-100-million-settle-ftc-state-charges-it
US_FTC_NONMERGER_1410199,US,FTC Charges Qualcomm With Monopolizing Key Semiconductor Device Used in Cell Phones,technology,competition-related offenses,"monopoly, deceptive practices, unfair practices",2017-01-17,15400000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/news-events/press-releases/2017/01/ftc-charges-qualcomm-monopolizing-key-semiconductor-device-used
US_FTC_NONMERGER_1510000,US,"Fortiline, LLC",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2016-08-09,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/enforcement/cases-proceedings/151-0000/fortiline-llc
US_FTC_NONMERGER_1410200,US,"FTC Sues 1-800 Contacts, Charging that It Harms Competition in Online Search Advertising Auctions and Restricts Truthful Advertising to Consumers",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2017-04-11,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/news-events/press-releases/2016/08/ftc-sues-1-800-contacts-charging-it-harms-competition-online
US_FTC_NONMERGER_1410042,US,Supplier of High-Performance Polymer for Medical Implants Settles FTC Charges that It Monopolized Sales to World’s Largest Medical Device Makers,manufacturing,competition-related offenses,"monopoly, deceptive practices, unfair practices",2016-05-27,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/news-events/press-releases/2016/04/supplier-high-performance-polymer-medical-implants-settles-ftc?utm_source=govdelivery
US_FTC_NONMERGER_1410004,US,Endo Pharmaceuticals / Impax Labs,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2017-01-23,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/enforcement/cases-proceedings/141-0004/endo-pharmaceuticals-impax-labs
US_FTC_NONMERGER_1410004,US,Endo Pharmaceuticals / Impax Labs,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2017-01-23,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/enforcement/cases-proceedings/141-0004/endo-pharmaceuticals-impax-labs
US_FTC_NONMERGER_1510048,US,"Drug Testing Compliance Group, LLC",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2015-12-14,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/enforcement/cases-proceedings/151-0048/drug-testing-compliance-group-llc-matter
US_FTC_NONMERGER_1510181,US,"Step N Grip, LLC",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2015-10-27,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/enforcement/cases-proceedings/151-0181/step-n-grip-llc-matter
US_FTC_NONMERGER_1410215,US,"National Association of Animal Breeders, Inc.",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2015-09-24,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/enforcement/cases-proceedings/141-0215/national-association-animal-breeders-inc-matter
US_FTC_NONMERGER_1510030,US,Concordia Healthcare / Par Pharmaceutical,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2015-08-18,239000000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/enforcement/cases-proceedings/151-0030/concordia-healthcare-par-pharmaceutical
US_FTC_NONMERGER_1010006,US,"Cardinal Health, Inc.",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2015-04-20,26800000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/enforcement/cases-proceedings/101-0006/cardinal-health-inc
US_FTC_NONMERGER_1310168,US,"Professional Skaters Association, Inc.",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2014-12-23,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/enforcement/cases-proceedings/131-0168/professional-skaters-association-inc-matter
US_FTC_NONMERGER_1410088,US,"Professional Lighting and Sign Management Company of America, Inc.",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2014-12-23,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/enforcement/cases-proceedings/141-0088/professional-lighting-sign-management-company-america-inc
US_FTC_NONMERGER_1210028,US,"AbbVie Inc., et al.",healthcare,competition-related offenses,"monopoly, deceptive practices, unfair practices",2014-09-08,448000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/enforcement/cases-proceedings/121-0028/abbvie-inc-et-al
US_FTC_NONMERGER_1310127,US,"National Association of Teachers of Singing, Inc.",healthcare,competition-related offenses,"restraint of trade, deceptive practices, unfair practices",2014-08-22,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/enforcement/cases-proceedings/131-0127/national-association-teachers-singing-inc-matter
US_FTC_NONMERGER_1410031,US,"National Association of Residential Property Managers, Inc.",healthcare,competition-related offenses,"restraint of trade, deceptive practices, unfair practices",2014-08-22,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/enforcement/cases-proceedings/141-0031/national-association-residential-property-managers-inc-matter
US_FTC_NONMERGER_1410036,US,Nationwide Barcode,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2014-07-21,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/enforcement/cases-proceedings/141-0036/nationwide-barcode-matter
US_FTC_NONMERGER_1210004,US,Marker Volkl,manufacturing,competition-related offenses,"collusion, deceptive practices, unfair practices",2014-05-19,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/enforcement/cases-proceedings/121-0004/marker-volkl-matter
US_FTC_NONMERGER_1110195,US,AmeriGas and Blue Rhino,energy,consumer protection-related offenses,"deceptive practices, unfair practices",2014-03-27,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/enforcement/cases-proceedings/111-0195/amerigas-blue-rhino-matter
US_FTC_NONMERGER_1310118,US,"Music Teachers National Association, Inc.",healthcare,competition-related offenses,"restraint of trade, deceptive practices, unfair practices",2013-12-16,500000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/enforcement/cases-and-proceedings/cases/2013/12/music-teachers-national-association-inc-corporation
US_FTC_NONMERGER_1310205,US,California Association of Legal Support Professionals,healthcare,competition-related offenses,"restraint of trade, deceptive practices, unfair practices",2013-12-16,500000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/enforcement/cases-and-proceedings/cases/2013/12/california-association-legal-support-professionals
US_FTC_NONMERGER_1210184,US,"Bosley, Inc., Aderans America Holdings, Inc., and Aderans Co., Ltd.",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2013-04-12,163500000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://ftc.gov/os/caselist/1210184/index.shtm
US_FTC_NONMERGER_1210098,US,"Práxedes E. Alvarez Santiago, M.D., et al. (“PR Nephrologists”)",healthcare,competition-related offenses,"price fixing, deceptive practices, unfair practices",2013-02-28,6000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://ftc.gov/os/caselist/1210098/index.shtm
US_FTC_NONMERGER_1210120,US,"Motorola Mobility LLC, and Google Inc.",technology,consumer protection-related offenses,"deceptive practices, unfair practices",2013-01-03,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/1210120/index.shtm
US_FTC_NONMERGER_1010079,US,"Cooperativa de Farmacias Puertorriqueñas (""Coopharma"")",healthcare,competition-related offenses,"price fixing, deceptive practices, unfair practices",2012-08-21,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://ftc.gov/os/caselist/1010079/index.shtm
US_FTC_NONMERGER_1010080,US,"McWane, Inc., and Star Pipe Products, Ltd.",manufacturing,competition-related offenses,"monopoly, collusion, exclusive dealing, deceptive practices, unfair practices",2012-01-04,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/adjpro/d9351/index.shtm
US_FTC_NONMERGER_1010080,US,"McWane, Inc., and Star Pipe Products, Ltd.",manufacturing,competition-related offenses,"monopoly, collusion, exclusive dealing, deceptive practices, unfair practices",2012-01-04,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/adjpro/d9351/index.shtm
US_FTC_NONMERGER_1010080,US,Sigma Corporation,manufacturing,competition-related offenses,"monopoly, exclusive dealing, deceptive practices, unfair practices",2012-01-04,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/1010080/index.shtm
US_FTC_NONMERGER_1010115,US,Pool Corporation,healthcare,competition-related offenses,"monopoly, deceptive practices, unfair practices",2011-11-21,3000000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/1010115/index.shtm
US_FTC_NONMERGER_910013,US,"Southwest Health Alliances, Inc.",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2011-05-10,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0910013/index.shtm
US_FTC_NONMERGER_510199,US,Minnesota Rural Health Cooperative,healthcare,competition-related offenses,"price fixing, deceptive practices, unfair practices",2010-06-18,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0510199/index.shtm
US_FTC_NONMERGER_810137,US,"North Carolina Board of Dental Examiners, The",healthcare,competition-related offenses,"conspiracy, restraint of trade, deceptive practices, unfair practices",2012-01-13,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/adjpro/d9343/index.shtm
US_FTC_NONMERGER_810157,US,"U-Haul International, Inc., and AMERCO",transportation,consumer protection-related offenses,"deceptive practices, unfair practices",2010-06-09,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0810157/index.shtm
US_FTC_NONMERGER_910062,US,"Transitions Optical, Inc.",manufacturing,competition-related offenses,"monopoly, exclusive dealing, deceptive practices, unfair practices",2010-03-03,630000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0910062/index.shtm
US_FTC_NONMERGER_510252,US,Boulder Valley IPA (M. Catherine Higgins),healthcare,competition-related offenses,"price fixing, deceptive practices, unfair practices",2010-02-05,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0510252/higgins/index.shtm
US_FTC_NONMERGER_610172,US,"Roaring Fork Valley Physicians I.P.A., Inc.",healthcare,competition-related offenses,"price fixing, deceptive practices, unfair practices",2010-02-03,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0610172/index.shtm
US_FTC_NONMERGER_610247,US,Intel Corporation,technology,competition-related offenses,"monopoly, deceptive practices, unfair practices",2009-12-15,50000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/adjpro/d9341/index.shtm
US_FTC_NONMERGER_510260,US,"Alta Bates Medical Group, Inc.",healthcare,competition-related offenses,"price fixing, deceptive practices, unfair practices",2009-06-04,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0510260/index.shtm
US_FTC_NONMERGER_10203,US,"National Association of Music Merchants, Inc.",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2009-03-04,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0010203/index.shtm
US_FTC_NONMERGER_710060,US,"Watson Pharmaceuticals, Inc., et al. (FTC v. Actavis)",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2009-02-12,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0710060/index.shtm
US_FTC_NONMERGER_810167,US,"West Penn Multi-List, Inc., a corporation",healthcare,competition-related offenses,"restraint of trade, deceptive practices, unfair practices",2009-01-09,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0810167/index.shtm
US_FTC_NONMERGER_610258,US,"Independent Physicians Associates Medical Group, Inc., d/b/a AllCare IPA",healthcare,competition-related offenses,"restraint of trade, price fixing, deceptive practices, unfair practices",2008-12-24,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0610258/index.shtm
US_FTC_NONMERGER_510252,US,Boulder Valley Individual Practice Association,healthcare,competition-related offenses,"price fixing, deceptive practices, unfair practices",2008-12-24,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0510252/index.shtm
US_FTC_NONMERGER_710196,US,"Dick's Sporting Goods, Inc.",retail,competition-related offenses,"market allocation, deceptive practices, unfair practices",2008-10-09,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0710196/index.shtm
US_FTC_NONMERGER_710074,US,"Connecticut Chiropractic Association, The; Connecticut Chiropractic Council, The; and Robert L. Hirtle, Esq.",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2008-03-05,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0710074/index.shtm
US_FTC_NONMERGER_610182,US,"Cephalon, Inc.",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2008-03-06,1200000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0610182/index.shtm
US_FTC_NONMERGER_510094,US,Negotiated Data Solutions LLC.,technology,consumer protection-related offenses,"deceptive practices, unfair practices",2008-01-23,20000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0510094/index.shtm
US_FTC_NONMERGER_610090,US,"Multiple Listing Service, Inc.",healthcare,competition-related offenses,"restraint of trade, deceptive practices, unfair practices",2008-03-14,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0610090/index.shtm
US_FTC_NONMERGER_510044,US,"Colegio de Optometras, Edgar Davila Garcia, O.D., and Carlos Rivera Alonso, O.D.",healthcare,competition-related offenses,"monopoly, conspiracy, price fixing, deceptive practices, unfair practices",2007-07-30,51,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0510044/index.shtm
US_FTC_NONMERGER_610229,US,"American Petroleum Company, Inc.",energy,consumer protection-related offenses,"deceptive practices, unfair practices",2007-06-14,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0610229/index.shtm
US_FTC_NONMERGER_610026,US,Missouri Board of Embalmers and Funeral Directors,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2007-03-09,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0610026/index.shtm
US_FTC_NONMERGER_310021,US,"Advocate Health Partners, et al.",healthcare,competition-related offenses,"price fixing, deceptive practices, unfair practices",2006-12-29,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0310021/0310021.shtm
US_FTC_NONMERGER_610266,US,"MiRealSource, Inc.",healthcare,competition-related offenses,"restraint of trade, deceptive practices, unfair practices",2006-10-12,9600000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/adjpro/d9321/index.shtm
US_FTC_NONMERGER_610088,US,Realcomp II Ltd.,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2006-10-12,9600000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/adjpro/d9320/index.shtm
